incident_datetime,address_1,city,state,latitude,longitude,hour_of_day,day_of_week,parent_incident_type,,month_of_year,day_of_month,year
11/17/2008 12:53:00 PM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5941698,-123.4202605,12,Monday,Property Crime,,11,17,2008
11/20/2008 05:38:00 PM,1400 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.579746,-123.4311173,17,Thursday,Traffic,,11,20,2008
11/28/2008 06:15:00 AM,8000 Block TURGOOSE TER,CENTRAL SAANICH,BC,48.5989813,-123.3899273,6,Friday,Theft of Vehicle,,11,28,2008
11/08/2008 11:49:00 AM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5954057,-123.4208568,11,Saturday,Other,,11,08,2008
11/17/2008 01:42:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5954057,-123.4208568,13,Monday,Traffic,,11,17,2008
11/20/2008 06:56:00 PM,WALLACE DR & W SAANICH RD,CENTRAL SAANICH,BC,48.5753045,-123.4452848,18,Thursday,Traffic,,11,20,2008
11/04/2008 12:58:00 PM,OLD WEST SAANICH RD & W SAANICH RD,CENTRAL SAANICH,BC,48.5607143,-123.4365907,12,Tuesday,Traffic,,11,04,2008
11/11/2008 04:48:00 AM,1100 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797281,-123.4489711,4,Tuesday,Traffic,,11,11,2008
11/20/2008 07:11:00 PM,1500 Block NEWTON HGHT,CENTRAL SAANICH,BC,48.6073098,-123.4329649,19,Thursday,Other,,11,20,2008
11/28/2008 07:47:00 AM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5567048,-123.3936433,7,Friday,Other,,11,28,2008
11/08/2008 01:55:00 PM,MT NEWTON CROSS RD & LOCHSIDE DR,CENTRAL SAANICH,BC,48.5941308,-123.3947085,13,Saturday,Liquor,,11,08,2008
11/02/2008 06:11:00 PM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.5725039,-123.4515848,18,Sunday,Traffic,,11,02,2008
11/17/2008 09:04:00 PM,1800 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5661124,-123.4246033,21,Monday,Property Crime,,11,17,2008
11/02/2008 07:01:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941307,-123.3983587,19,Sunday,Traffic,,11,02,2008
11/04/2008 07:03:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,19,Tuesday,Traffic,,11,04,2008
11/13/2008 05:02:00 PM,EARLY PL & VERDIER AVE,CENTRAL SAANICH,BC,48.5779238,-123.4452488,17,Thursday,Traffic,,11,13,2008
11/20/2008 09:05:00 PM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.5725039,-123.4515848,21,Thursday,Other,,11,20,2008
11/23/2008 12:08:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941786,-123.4097901,12,Sunday,Assault,,11,23,2008
11/04/2008 07:32:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5954057,-123.4208568,19,Tuesday,Liquor,,11,04,2008
11/11/2008 12:22:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,12,Tuesday,Traffic,,11,11,2008
11/18/2008 02:34:00 AM,WALLACE DR & PROSSER RD,CENTRAL SAANICH,BC,48.5887367,-123.4217899,2,Tuesday,Property Crime,,11,18,2008
11/23/2008 01:02:00 PM,6600 Block REY RD,CENTRAL SAANICH,BC,48.560894,-123.3958624,13,Sunday,Assault,,11,23,2008
11/28/2008 06:23:00 PM,1100 Block NEWTON PL,CENTRAL SAANICH,BC,48.5702117,-123.4531675,18,Friday,Other,,11,28,2008
11/11/2008 01:13:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,13,Tuesday,Traffic,,11,11,2008
11/20/2008 09:15:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,21,Thursday,Traffic,,11,20,2008
11/23/2008 03:15:00 PM,VERDIER AVE & BRENTWOOD DR,CENTRAL SAANICH,BC,48.577887,-123.4637397,15,Sunday,Liquor,,11,23,2008
11/05/2008 09:23:00 AM,MT NEWTON CROSS RD & E SAANICH RD,CENTRAL SAANICH,BC,48.5942285,-123.4168925,9,Wednesday,Property Crime,,11,05,2008
11/07/2008 12:18:00 PM,E SAANICH RD & SAANICH CROSS RD,CENTRAL SAANICH,BC,48.579725,-123.4090015,12,Friday,Traffic,,11,07,2008
11/11/2008 02:16:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5724431,-123.3983594,14,Tuesday,Traffic,,11,11,2008
11/15/2008 11:07:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,23,Saturday,Liquor,,11,15,2008
11/20/2008 10:46:00 PM,1900 Block POLO PARK CRT,CENTRAL SAANICH,BC,48.5990557,-123.4191171,22,Thursday,Other,,11,20,2008
11/05/2008 09:37:00 AM,700 Block SAUNDERS LANE,CENTRAL SAANICH,BC,48.4693079,-123.3326765,9,Wednesday,Weapons Offense,,11,05,2008
11/21/2008 06:42:00 AM,MT NEWTON CROSS RD & WALLACE DR,CENTRAL SAANICH,BC,48.5946933,-123.4194596,6,Friday,Traffic,,11,21,2008
11/23/2008 05:51:00 PM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,17,Sunday,Assault with Deadly Weapon,,11,23,2008
11/28/2008 11:51:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,23,Friday,Traffic,,11,28,2008
12/01/2008 11:43:00 AM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5567048,-123.3936433,11,Monday,Theft,,12,01,2008
11/15/2008 11:40:00 PM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5941698,-123.4202605,23,Saturday,Property Crime,,11,15,2008
11/23/2008 07:24:00 PM,500 Block SENANUS DR,CENTRAL SAANICH,BC,48.5978397,-123.4784123,19,Sunday,Other,,11,23,2008
11/14/2008 09:47:00 AM,E SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5942285,-123.4168925,9,Friday,Other,,11,14,2008
12/01/2008 05:30:00 PM,MARCHANT RD & WALLACE DR,CENTRAL SAANICH,BC,48.572453,-123.451628,17,Monday,Traffic,,12,01,2008
11/07/2008 01:48:00 PM,BERTRAM PL & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651417,-123.4154,13,Friday,Traffic,,11,07,2008
11/14/2008 09:50:00 AM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,9,Friday,Property Crime,,11,14,2008
11/07/2008 02:15:00 PM,7100 Block B W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,14,Friday,Traffic,,11,07,2008
01/21/2008 03:09:00 PM,7900 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5967721,-123.4168635,15,Monday,Property Crime,,01,21,2008
11/07/2008 02:31:00 PM,6600 Block BUENA VISTA RD,CENTRAL SAANICH,BC,48.5616368,-123.4014033,14,Friday,Traffic,,11,07,2008
11/24/2008 08:51:00 AM,6700 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5640511,-123.3974244,8,Monday,Traffic,,11,24,2008
11/24/2008 12:24:00 PM,1800 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5661124,-123.4246033,12,Monday,Other,,11,24,2008
01/21/2008 11:56:00 PM,6700 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5641737,-123.4035527,23,Monday,Other,,01,21,2008
10/04/2008 02:43:00 AM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797456,-123.4307426,2,Saturday,Property Crime,,10,04,2008
10/11/2008 09:52:00 PM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5941698,-123.4202605,21,Saturday,Theft,,10,11,2008
10/20/2008 04:27:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.5542628,-123.3926925,16,Monday,Traffic,,10,20,2008
10/08/2008 03:07:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,15,Wednesday,Assault,,10,08,2008
10/10/2008 09:39:00 AM,BEAR HILL RD & OLDFIELD RD,CENTRAL SAANICH,BC,48.5506814,-123.4172133,9,Friday,Traffic,,10,10,2008
10/18/2008 03:44:00 PM,7700 Block WALLACE DR,CENTRAL SAANICH,BC,48.5918575,-123.4217865,15,Saturday,Property Crime,,10,18,2008
10/20/2008 04:30:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,16,Monday,Other,,10,20,2008
10/24/2008 09:50:00 PM,6400 Block LOGANBERRY PL,CENTRAL SAANICH,BC,48.5565787,-123.3984087,21,Friday,Other,,10,24,2008
10/26/2008 03:58:00 AM,7500 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5882575,-123.4034822,3,Sunday,Liquor,,10,26,2008
10/02/2008 12:00:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,0,Thursday,Community Policing,,10,02,2008
10/06/2008 01:31:00 PM,1700 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5977395,-123.4290702,13,Monday,Other,,10,06,2008
10/12/2008 06:08:00 AM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5941698,-123.4202605,6,Sunday,Other,,10,12,2008
10/26/2008 06:29:00 AM,WALLACE DR & HOVEY RD,CENTRAL SAANICH,BC,48.5869936,-123.4224548,6,Sunday,Other,,10,26,2008
01/19/2008 08:09:00 AM,1700 Block HOVEY RD,CENTRAL SAANICH,BC,48.5869071,-123.4306258,8,Saturday,Theft from Vehicle,,01,19,2008
10/08/2008 04:05:00 PM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797456,-123.4307426,16,Wednesday,Breaking & Entering,,10,08,2008
10/12/2008 07:07:00 AM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.5535387,-123.3861019,7,Sunday,Theft from Vehicle,,10,12,2008
10/24/2008 11:37:00 PM,MT NEWTON CROSS RD & RAE LEIGH PL,CENTRAL SAANICH,BC,48.5992027,-123.4633908,23,Friday,Liquor,,10,24,2008
10/06/2008 01:30:00 PM,2600 Block FERGUSON RD,CENTRAL SAANICH,BC,48.5953909,-123.392657,13,Monday,Property Crime,,10,06,2008
10/12/2008 10:22:00 AM,900 Block CLARKE RD,CENTRAL SAANICH,BC,48.5760577,-123.4616869,10,Sunday,Property Crime,,10,12,2008
10/09/2008 12:00:00 AM,7900 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.5971492,-123.4168644,0,Thursday,Pedestrian Stop,,10,09,2008
10/14/2008 11:40:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,23,Tuesday,Traffic,,10,14,2008
10/18/2008 11:17:00 PM,VERDIER AVE & WAVERLY TER,CENTRAL SAANICH,BC,48.4693079,-123.3326765,23,Saturday,Other,,10,18,2008
10/24/2008 11:41:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,23,Friday,Liquor,,10,24,2008
10/26/2008 01:00:00 PM,HAGAN RD & DAMELART WAY,CENTRAL SAANICH,BC,48.5769656,-123.4584371,13,Sunday,Property Crime,,10,26,2008
10/29/2008 02:33:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,14,Wednesday,Traffic,,10,29,2008
10/12/2008 10:31:00 AM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.5535387,-123.3861019,10,Sunday,Theft from Vehicle,,10,12,2008
01/19/2008 03:02:00 PM,900 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5634038,-123.461862,15,Saturday,Property Crime,,01,19,2008
10/19/2008 04:23:00 AM,6700 Block BUENA VISTA RD,CENTRAL SAANICH,BC,48.5647026,-123.402105,4,Sunday,Other,,10,19,2008
10/23/2008 11:36:00 AM,7400 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5833939,-123.4129026,11,Thursday,Other,,10,23,2008
10/26/2008 04:30:00 PM,1100 Block DIGNAN RD,CENTRAL SAANICH,BC,48.5786276,-123.4501689,16,Sunday,Traffic,,10,26,2008
10/08/2008 05:07:00 PM,PATTERSON RD & E SAANICH RD,CENTRAL SAANICH,BC,48.5962493,-123.4168674,17,Wednesday,Other,,10,08,2008
10/12/2008 11:34:00 AM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.5535387,-123.3861019,11,Sunday,Theft from Vehicle,,10,12,2008
10/09/2008 12:00:00 AM,7100 Block WALLACE DR,CENTRAL SAANICH,BC,48.5759985,-123.442611,0,Thursday,Community Policing,,10,09,2008
10/15/2008 08:28:00 AM,6200 Block SPRINGLEA RD,CENTRAL SAANICH,BC,48.5522073,-123.3971671,8,Wednesday,Assault,,10,15,2008
10/23/2008 11:56:00 AM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797456,-123.4307426,11,Thursday,Other,,10,23,2008
10/26/2008 06:05:00 PM,1100 Block DAMELART WAY,CENTRAL SAANICH,BC,48.5771049,-123.4539032,18,Sunday,Other,,10,26,2008
10/29/2008 04:59:00 PM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5941698,-123.4202605,16,Wednesday,Other,,10,29,2008
10/06/2008 07:02:00 PM,WALLACE DR & LLANFAIR CRES,CENTRAL SAANICH,BC,48.5709793,-123.453771,19,Monday,Traffic,,10,06,2008
01/19/2008 03:43:00 PM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5567048,-123.3936433,15,Saturday,Theft,,01,19,2008
10/23/2008 01:35:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941307,-123.3983587,13,Thursday,Other,,10,23,2008
10/29/2008 04:58:00 PM,6800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5683349,-123.4611192,16,Wednesday,Other,,10,29,2008
10/06/2008 07:03:00 PM,WALLACE DR & MARIN PARK DR,CENTRAL SAANICH,BC,48.5713372,-123.4532685,19,Monday,Other,,10,06,2008
10/21/2008 12:34:00 PM,6300 Block SPRINGLEA RD,CENTRAL SAANICH,BC,48.5538612,-123.3971864,12,Tuesday,Other,,10,21,2008
10/27/2008 02:06:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,2,Monday,Traffic,,10,27,2008
10/29/2008 10:34:00 PM,7100 Block WALLACE DR,CENTRAL SAANICH,BC,48.5759985,-123.442611,22,Wednesday,Traffic,,10,29,2008
10/23/2008 02:55:00 PM,1200 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779367,-123.4484966,14,Thursday,Other,,10,23,2008
10/31/2008 08:20:00 PM,7600 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5887222,-123.4193848,20,Friday,Property Crime,,10,31,2008
10/08/2008 08:59:00 PM,7900 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.5971492,-123.4168644,20,Wednesday,Property Crime,,10,08,2008
10/23/2008 03:59:00 PM,TRUDEAU TER & BENVENUTO AVE,CENTRAL SAANICH,BC,48.5629341,-123.4563454,15,Thursday,Other,,10,23,2008
10/30/2008 09:20:00 AM,2300 Block TANNER RIDGE PL,CENTRAL SAANICH,BC,48.5542553,-123.4033018,9,Thursday,Traffic,,10,30,2008
10/31/2008 09:00:00 PM,WALLACE DR & HOVEY RD,CENTRAL SAANICH,BC,48.5869936,-123.4224548,21,Friday,Liquor,,10,31,2008
10/23/2008 04:32:00 PM,STELLYS CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.5797214,-123.4107456,16,Thursday,Other,,10,23,2008
10/31/2008 09:09:00 PM,1200 Block CLARKE RD,CENTRAL SAANICH,BC,48.5764785,-123.4477531,21,Friday,Drugs,,10,31,2008
01/20/2008 01:24:00 AM,OLDFIELD RD & SEAN RD,CENTRAL SAANICH,BC,48.5605517,-123.4172464,1,Sunday,Other,,01,20,2008
10/23/2008 06:15:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,18,Thursday,Traffic,,10,23,2008
10/23/2008 06:25:00 PM,7900 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.5971492,-123.4168644,18,Thursday,Other,,10,23,2008
01/20/2008 10:05:00 AM,6800 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5668377,-123.4035394,10,Sunday,Property Crime,,01,20,2008
10/02/2008 11:57:00 AM,8200 Block W SAANICH RD,CENTRAL SAANICH,BC,48.6058645,-123.4184483,11,Thursday,Traffic,,10,02,2008
01/20/2008 12:29:00 PM,6800 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5668377,-123.4035394,12,Sunday,Theft from Vehicle,,01,20,2008
10/09/2008 11:23:00 AM,LOCHSIDE DR & MARTINDALE RD,CENTRAL SAANICH,BC,48.5616043,-123.3895909,11,Thursday,Other,,10,09,2008
10/02/2008 08:48:00 PM,6800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5664001,-123.4396052,20,Thursday,Assault,,10,02,2008
10/17/2008 08:47:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,20,Friday,Traffic,,10,17,2008
01/20/2008 07:03:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,19,Sunday,Traffic,,01,20,2008
10/17/2008 09:38:00 PM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.5725039,-123.4515848,21,Friday,Liquor,,10,17,2008
10/03/2008 06:19:00 AM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941656,-123.3999125,6,Friday,Theft of Vehicle,,10,03,2008
10/05/2008 11:22:00 AM,900 Block MARCHANT RD,CENTRAL SAANICH,BC,48.5724908,-123.4607393,11,Sunday,Breaking & Entering,,10,05,2008
10/09/2008 01:30:00 PM,KEATING CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.5651462,-123.4105743,13,Thursday,Traffic,,10,09,2008
10/11/2008 12:27:00 AM,W SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5991509,-123.4659364,0,Saturday,Other,,10,11,2008
10/30/2008 12:00:00 AM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941656,-123.3999125,0,Thursday,Community Policing,,10,30,2008
10/17/2008 09:38:00 PM,1200 Block CLARKE RD,CENTRAL SAANICH,BC,48.5764785,-123.4477531,21,Friday,Other,,10,17,2008
10/03/2008 06:58:00 AM,6300 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5550645,-123.3931449,6,Friday,Traffic,,10,03,2008
10/09/2008 01:48:00 PM,7900 Block SIMPSON RD,CENTRAL SAANICH,BC,48.5965471,-123.4209031,13,Thursday,Other,,10,09,2008
10/17/2008 09:49:00 PM,7000 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5724047,-123.4423175,21,Friday,Property Crime,,10,17,2008
10/03/2008 07:31:00 AM,ISLAND VIEW RD & SAANICH CROSS RD,CENTRAL SAANICH,BC,48.4693079,-123.3326765,7,Friday,Traffic,,10,03,2008
10/20/2008 10:12:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,10,Monday,Traffic,,10,20,2008
10/13/2008 12:25:00 PM,1000 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779092,-123.4573783,12,Monday,Property Crime,,10,13,2008
10/20/2008 10:55:00 AM,6900 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5694844,-123.4413775,10,Monday,Traffic,,10,20,2008
10/25/2008 01:47:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5724431,-123.3983594,13,Saturday,Traffic,,10,25,2008
10/05/2008 02:18:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,14,Sunday,Property Crime,,10,05,2008
10/07/2008 02:37:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,14,Tuesday,Traffic,,10,07,2008
10/09/2008 03:56:00 PM,6600 Block REY RD,CENTRAL SAANICH,BC,48.560894,-123.3958624,15,Thursday,Other,,10,09,2008
10/11/2008 07:43:00 AM,2300 Block MT ST MICHAEL RD,CENTRAL SAANICH,BC,48.6044427,-123.4029596,7,Saturday,Breaking & Entering,,10,11,2008
10/18/2008 02:18:00 AM,7600 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5887222,-123.4193848,2,Saturday,Breaking & Entering,,10,18,2008
10/25/2008 03:00:00 PM,6500 Block WALLACE DR,CENTRAL SAANICH,BC,48.5815642,-123.4250975,15,Saturday,Other,,10,25,2008
10/11/2008 10:26:00 AM,8500 Block BOURNE TER,CENTRAL SAANICH,BC,48.610088,-123.4036436,10,Saturday,Property Crime,,10,11,2008
10/18/2008 02:35:00 AM,7000 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5724047,-123.4423175,2,Saturday,Assault with Deadly Weapon,,10,18,2008
10/25/2008 03:22:00 PM,6200 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.5506953,-123.417232,15,Saturday,Traffic,,10,25,2008
10/07/2008 02:53:00 PM,STELLYS CROSS RD & CHATWELL DR,CENTRAL SAANICH,BC,48.5797556,-123.4155464,14,Tuesday,Traffic,,10,07,2008
10/18/2008 08:35:00 AM,1800 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5972891,-123.4248414,8,Saturday,Property Crime,,10,18,2008
10/22/2008 09:39:00 AM,1400 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5652331,-123.4389352,9,Wednesday,Property Crime,,10,22,2008
10/25/2008 06:35:00 PM,1600 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.597828,-123.4305204,18,Saturday,Property Crime,,10,25,2008
10/28/2008 02:28:00 PM,7300 Block SEABROOK RD,CENTRAL SAANICH,BC,48.5821481,-123.4169283,14,Tuesday,Other,,10,28,2008
10/06/2008 03:14:00 AM,KEATING CROSS RD & OLDFIELD RD,CENTRAL SAANICH,BC,48.5651196,-123.417242,3,Monday,Traffic,,10,06,2008
10/11/2008 05:15:00 PM,BELLA VISTA DR & TWIN VIEW DR,CENTRAL SAANICH,BC,48.5587618,-123.3973865,17,Saturday,Traffic,,10,11,2008
10/18/2008 09:46:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,9,Saturday,Traffic,,10,18,2008
10/22/2008 01:06:00 PM,7000 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5724047,-123.4423175,13,Wednesday,Other,,10,22,2008
10/25/2008 09:33:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,21,Saturday,Traffic,,10,25,2008
10/28/2008 03:03:00 PM,MARCHANT RD & HAGAN RD,CENTRAL SAANICH,BC,48.5724605,-123.4580586,15,Tuesday,Other,,10,28,2008
10/06/2008 04:46:00 AM,CENTRAL SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941704,-123.4034784,4,Monday,Traffic,,10,06,2008
10/07/2008 04:18:00 PM,VEYANESS RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651462,-123.4105743,16,Tuesday,Traffic,,10,07,2008
10/11/2008 05:40:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,17,Saturday,Traffic,,10,11,2008
10/14/2008 09:59:00 AM,2200 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941803,-123.4090967,9,Tuesday,Traffic,,10,14,2008
10/20/2008 01:02:00 PM,1900 Block GENOA PL,CENTRAL SAANICH,BC,48.591445,-123.4193414,13,Monday,Other,,10,20,2008
10/06/2008 09:17:00 AM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,9,Monday,Property Crime,,10,06,2008
10/22/2008 04:45:00 PM,WALLACE DR & SLUGGETT RD,CENTRAL SAANICH,BC,48.5740613,-123.4489174,16,Wednesday,Other,,10,22,2008
10/25/2008 10:40:00 PM,6400 Block RODOLPH RD,CENTRAL SAANICH,BC,48.5556755,-123.4009094,22,Saturday,Property Crime,,10,25,2008
10/16/2008 07:01:00 PM,1100 Block NEWTON PL,CENTRAL SAANICH,BC,48.5702117,-123.4531675,19,Thursday,Assault,,10,16,2008
10/25/2008 11:59:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,23,Saturday,Traffic,,10,25,2008
10/29/2008 08:05:00 AM,KEATING CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.5651462,-123.4105743,8,Wednesday,Traffic,,10,29,2008
10/31/2008 10:53:00 AM,1900 Block CULTRA AVE,CENTRAL SAANICH,BC,48.5923163,-123.4203846,10,Friday,Other,,10,31,2008
10/14/2008 02:10:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5724431,-123.3983594,14,Tuesday,Traffic,,10,14,2008
10/22/2008 06:13:00 PM,7900 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.5971492,-123.4168644,18,Wednesday,Other,,10,22,2008
10/29/2008 10:47:00 AM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,10,Wednesday,Traffic,,10,29,2008
10/14/2008 03:06:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941786,-123.4097901,15,Tuesday,Other,,10,14,2008
10/16/2008 07:23:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,19,Thursday,Theft,,10,16,2008
10/22/2008 09:38:00 PM,LIVESAY ST & WELCH RD,CENTRAL SAANICH,BC,48.5542808,-123.3720235,21,Wednesday,Traffic,,10,22,2008
10/29/2008 12:26:00 PM,6400 Block BELLA VISTA DR,CENTRAL SAANICH,BC,48.556177,-123.3958606,12,Wednesday,Traffic,,10,29,2008
10/08/2008 08:13:00 AM,WALLACE DR & STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797386,-123.4259987,8,Wednesday,Traffic,,10,08,2008
10/22/2008 11:09:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941786,-123.4097901,23,Wednesday,Other,,10,22,2008
10/29/2008 01:20:00 PM,900 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5634038,-123.461862,13,Wednesday,Other,,10,29,2008
10/29/2008 02:09:00 PM,KEATING CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.5651462,-123.4105743,14,Wednesday,Traffic,,10,29,2008
10/31/2008 01:12:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,13,Friday,Traffic,,10,31,2008
